02002,오쏘몰 이뮨 멀티비타민&미네랄 7입,Orthomol,식품,"건강기능식품, 비타민, 피로회복, 미네랄, 멀티비타민, 박카스, 오쏘뮬",38000,https://dmall.co.kr/product/%EC%98%A4%EC%8F%98%EB%AA%B0-%EC%9D%B4%EB%AE%A8-7%EC%9D%BC%EB%B6%84/307/category/56/display/1/,http://kko.to/mCcjkoAmYq,https://link.coupang.com/a/TewPr,https://search.shopping.naver.com/search/all?query=%EC%98%A4%EC%8F%98%EB%AA%B0%20%EC%9D%B4%EB%AE%A8%20%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC%26%EB%AF%B8%EB%84%A4%EB%9E%84%207%EC%9E%85&prevQuery=%EC%98%A4%EC%8F%98%EB%AA%B0%20%EC%9D%B4%EB%AE%A8%20%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC%26%EB%AF%B8%EB%84%A4%EB%9E%84,"명품 비타민 오쏘몰, 선물용으로 최고죠. 요즘 지쳐 보이는 소중한 사람에게 비타민을 선물해 주세요. ","전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",17,60,"생일, 이사/집들이, 입학/졸업, 퇴사/퇴직, 취업/이직, 전역, 병문안(아플 때), 기념일, 출산/육아","존경, 감사, 축하, 위로","여성, 남성",갓생러,실용,"가족, 친구, 연인, 스승, 지인, 직장 동료"
02003,TWG 디카페인 크림 카라멜,TWG Tea,식품,"티, 차, 티백, 디카페인, 카페, 커피, 자스민차, 카모마일차",37000,https://twgkorea.com/product/%ED%81%AC%EB%A6%BC-%EC%B9%B4%EB%9D%BC%EB%A9%9C-%ED%8B%B0-%ED%8B%B0%EB%B0%B1/132/category/44/display/1/,-,https://link.coupang.com/a/TeA58,https://search.shopping.naver.com/search/all?query=TWG%20%EB%94%94%EC%B9%B4%ED%8E%98%EC%9D%B8%20%ED%81%AC%EB%A6%BC%20%EC%B9%B4%EB%9D%BC%EB%A9%9C&prevQuery=%EC%98%A4%EC%8F%98%EB%AA%B0%20%EC%9D%B4%EB%AE%A8%20%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC%26%EB%AF%B8%EB%84%A4%EB%9E%84%207%EC%9E%85,"카페인이 아니라 더 섬세하고 매력적인 향을 담은 차, 달달하고 차분한 그 사람에게 편안한 하루를 선물해 주세요.","전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",17,100,"생일, 이사/집들이, 취업/이직, 병문안(아플 때)","축하, 존경, 감사","여성, 남성",힐링템,"실용, 정성","가족, 친구, 스승, 직장 동료"
02004,평일디너/주말 2인 식사권,텍사스데브라질,식품,"레스토랑, 스테이크, 상품권, 식사권, 고기, 삼겹살, 소고기, 맛집, 뷔페, 부페",136000,https://texasdebrazil.com/cart/,http://kko.to/hhM5dqbdOu,-,-,"세계적인 맛집 텍사스데브라질, 다양한 고기를 원없이 즐길 수 있어요. 특별한 날을 맞은 소중한 사람에게 선물해 주세요.","전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",25,60,"생일, 전역, 취업/이직, 기념일","축하, 존경, 감사","여성, 남성",맛집탐방러,실용,"가족, 스승, 친구"
02005,고도리와이너리 복숭아와인 6.5도 375ml,고도리 와이너리,식품,"전통주, 술, 주류, 와인, 과실주, 복숭아",23000,https://www.xn--299as4kvof95ouob.com/intro/adult_im.html?returnUrl=%2Fproduct%2Fdetail.html%3Fproduct_no%3D36%26cate_no%3D24%26display_group%3D1,http://kko.to/8bqrbaUKk3,-,https://search.shopping.naver.com/search/all?query=%EA%B3%A0%EB%8F%84%EB%A6%AC%EC%99%80%EC%9D%B4%EB%84%88%EB%A6%AC%20%EB%B3%B5%EC%88%AD%EC%95%84%EC%99%80%EC%9D%B8%206.5%EB%8F%84%20375ml&prevQuery=%ED%85%8D%EC%82%AC%EC%8A%A4%EB%8D%B0%EB%B8%8C%EB%9D%BC%EC%A7%88%20%ED%8F%89%EC%9D%BC%EB%94%94%EB%84%88%2F%EC%A3%BC%EB%A7%90,국내 와인을 즐겨본 적이 있으신가요? 달달한 와인을 좋아한다면 누구라도 좋아할 거예요. 특별하게 선물해 보세요.,"전문직, 사무직(경영관리직, 일반 사무직), 자영업, 전업주부","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 사업가, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",25,100,"생일, 취업/이직, 기념일","생일, 취업/이직, 기념일","여성, 남성",애주가,실용,"친구, 스승, 지인, 직장 동료"
02006,내장산복분자주 골프1호,내장산복분자 영농조합,식품,"전통주, 술, 주류, 와인, 과실주, 복분자주, 오디주",39000,http://www.bokbunjamall.com/shop/goods/goods_view.php?goodsno=22&category=003,http://kko.to/DAjptINGGw, https://link.coupang.com/a/TLFQf,https://search.shopping.naver.com/search/all?query=%EB%82%B4%EC%9E%A5%EC%82%B0%EB%B3%B5%EB%B6%84%EC%9E%90%EC%A3%BC%20%EA%B3%A8%ED%94%841%ED%98%B8&prevQuery=%EA%B3%A0%EB%8F%84%EB%A6%AC%EC%99%80%EC%9D%B4%EB%84%88%EB%A6%AC%20%EB%B3%B5%EC%88%AD%EC%95%84%EC%99%80%EC%9D%B8%206.5%EB%8F%84%20375ml,골프채 모양으로 만들어진 특별한 국내 전통 와인이에요. 골프와 와인을 좋아하신다면 더없이 좋은 선물일 거예요.,"전문직, 사무직(경영관리직, 일반 사무직), 자영업, 전업주부","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 사업가",25,100,"생일, 취업/이직, 기념일","존경, 축하","여성, 남성",애주가,"실용, 정성","가족, 친구, 스승, 지인, 직장 동료"
02007,스트로베리화이트롤,아띠제,식품,"카페, 케이크, 생크림케이크, 롤케이크, 딸기, 스트로베리, 딸기케이크,생일선물, 생일케이크, 축하케이크, 베이커리",23000,https://www.cafeartisee.com/menu/bakery/,http://kko.to/9o-26lvDY6,-,https://search.shopping.naver.com/search/all?query=%EC%95%84%EB%9D%A0%EC%A0%9C%20%EC%8A%A4%ED%8A%B8%EB%A1%9C%EB%B2%A0%EB%A6%AC%ED%99%94%EC%9D%B4%ED%8A%B8%EB%A1%A4&prevQuery=%EB%82%B4%EC%9E%A5%EC%82%B0%EB%B3%B5%EB%B6%84%EC%9E%90%EC%A3%BC%20%EA%B3%A8%ED%94%841%ED%98%B8,흔한 케이크 브랜드가 진부하다면 아띠제를 경험해 보세요. 엄선된 재료로 만든 정성스러운 맛이 하루를 더욱 특별하게 만들어줄 거예요.,"판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 기타","호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",0,100,"생일, 이사/집들이, 입학/졸업, 퇴사/퇴직, 취업/이직, 전역, 병문안(아플 때), 기념일, 출산/육아","존경, 감사, 축하, 위로","여성, 남성",달달구리,"실용, 정성","가족, 친구, 스승, 지인, 직장 동료"
02008,허니와인 스페셜 1세트,아이비 영농조합,식품,"전통주, 술, 주류, 와인, 과실주, 복분자주, 오디주",64000,https://www.ibee21.com/product/detail.html?product_no=82&cate_no=43&display_group=1,http://kko.to/0r7UtWydI1,-,https://search.shopping.naver.com/search/all?query=%ED%97%88%EB%8B%88%EC%99%80%EC%9D%B8%20%EC%8A%A4%ED%8E%98%EC%85%9C%201%EC%84%B8%ED%8A%B8&prevQuery=%EC%95%84%EB%9D%A0%EC%A0%9C%20%EC%8A%A4%ED%8A%B8%EB%A1%9C%EB%B2%A0%EB%A6%AC%ED%99%94%EC%9D%B4%ED%8A%B8%EB%A1%A4,청정지역으로 알려진 양평의 꽃꿀을 사용한 허니와인이에요. 목넘김이 부드럽고 달달해 남녀노소 누구나 좋아하는 우리 전통 와인이에요.,"전문직, 사무직(경영관리직, 일반 사무직), 자영업, 전업주부","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 사업가",25,100,"생일, 취업/이직, 기념일","존경, 축하","여성, 남성",애주가,"실용, 정성","가족, 친구, 스승, 지인, 직장 동료"
02009,"블링블링 세트(바다,노을,모래맛)",영덕주조,식품,"전통주, 파티주, 술, 주류, 와인, 과실주",23750,https://www.cyso.co.kr/shop/item.php?it_id=1636004000,http://kko.to/QzvRHTx-u9, https://link.coupang.com/a/TLNuh,-,파티에 술이 빠질 수 없죠. 즐거운 일이 있는 나의 소중한 사람에게 화려한 술을 선물해주는건 어떤가요?,"전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",25,100,"생일, 취업/이직, 기념일","존경, 축하","여성, 남성",애주가,"실용, 정성","친구, 스승, 지인, 직장 동료"
02010,스팀 닭가슴살 4종 22팩 패키지,허닭,식품,"닭가슴살, 건강식품, 닭, 다이어트식품, 식사대용, 단백질",37900,http://www.heodak.com/shop/shopbrand.html,http://kko.to/TnTJzo9RBr,https://link.coupang.com/a/TLXGb,-,"열심히 식단 관리중인 소중한 사람, 그래도 잘 챙겨먹어야겠죠? 건강과 관리를 모두 생각한 닭가슴살 곤약 볶음밥 어떨까요?","전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",20,45,"생일, 이사/집들이, 전역","존경, 감사, 축하, 위로","여성, 남성",갓생러,"실용, 정성","가족, 친구, 연인, 지인"
02011,퍼펙트 파워쉐이크 아이솔레이트 1Kg,칼로바이,식품,"건강보조제, 건강식품, 단백질, 다이어트식품, 건강기능식품, 식사대용",69900,https://www.calobye.com/view.php?num=1821&category=2762r02&pg=1,http://kko.to/wSgDgm2m7n,https://link.coupang.com/a/TL3mt,https://search.shopping.naver.com/search/all?query=%ED%8D%BC%ED%8E%99%ED%8A%B8%20%ED%8C%8C%EC%9B%8C%EC%89%90%EC%9D%B4%ED%81%AC%20%EC%95%84%EC%9D%B4%EC%86%94%EB%A0%88%EC%9D%B4%ED%8A%B8%201Kg&prevQuery=%EC%8A%A4%ED%8C%80%20%EB%8B%AD%EA%B0%80%EC%8A%B4%EC%82%B4%204%EC%A2%85%2022%ED%8C%A9%20%ED%8C%A8%ED%82%A4%EC%A7%80,"나의 소중한 사람이 운동에 진심인가요? 락토프리로 건강하고, 초코/딸기/바나나맛으로 다양하게 즐길 수 있는 쉐이크를 추천해요.","전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",20,45,"생일, 이사/집들이, 전역","존경, 감사, 축하, 위로","여성, 남성",갓생러,"실용, 정성","가족, 친구, 연인, 지인"
02012,파워쉐이크 파우치 초코맛,칼로바이,식품,"건강보조제, 건강식품, 단백질, 다이어트식품, 건강기능식품, 식사대용",39900,https://www.calobye.com/view.php?num=865&category=2762r02&pg=1,http://kko.to/RZmrihPtFi,https://link.coupang.com/a/TL45F,https://search.shopping.naver.com/search/all?query=%ED%8C%8C%EC%9B%8C%EC%89%90%EC%9D%B4%ED%81%AC%20%ED%8C%8C%EC%9A%B0%EC%B9%98%20%EC%B4%88%EC%BD%94%EB%A7%9B&prevQuery=%ED%8D%BC%ED%8E%99%ED%8A%B8%20%ED%8C%8C%EC%9B%8C%EC%89%90%EC%9D%B4%ED%81%AC%20%EC%95%84%EC%9D%B4%EC%86%94%EB%A0%88%EC%9D%B4%ED%8A%B8%201Kg,"운동 후 꼭 챙겨먹는 단백질 쉐이크, 소분해서 가지고 다니기 불편하시죠? 1회 분량으로 소분된 쉐이크로 감동과 편리를 선물하세요.","전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",20,45,"생일, 이사/집들이, 전역","존경, 감사, 축하, 위로","여성, 남성",갓생러,"실용, 정성","가족, 친구, 연인, 지인"
02013,몸조리 수제반찬세트,델리우드,식품,"반찬, 집밥, 나물, 고기, 건강식단",34500,https://smartstore.naver.com/deliwood/products/7762909303,http://kko.to/YboYv6x239,https://link.coupang.com/a/TL7ak,https://search.shopping.naver.com/search/all?query=%EB%AA%B8%EC%A1%B0%EB%A6%AC%20%EC%88%98%EC%A0%9C%EB%B0%98%EC%B0%AC%EC%84%B8%ED%8A%B8%20%EB%8D%B8%EB%A6%AC%EC%9A%B0%EB%93%9C&prevQuery=%ED%8C%8C%EC%9B%8C%EC%89%90%EC%9D%B4%ED%81%AC%20%ED%8C%8C%EC%9A%B0%EC%B9%98%20%EC%B4%88%EC%BD%94%EB%A7%9B,"출산 후, 혹은 자취를 시작한 나의 소중한 사람이 잘 챙겨먹는지 걱정 많이 되시죠? 몸을 생각한 10종 반찬세트로 마음을 전해보세요.","전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",20,100,"이사/집들이, 병문안(아플 때), 출산/육아","축하, 위로","여성, 남성",건강회복,"실용, 정성","가족, 친구, 연인"
02014,1등급 일품구이채반 1Kg,농협안심한우,식품,"고기, 소고기, 한우세트, 명절세트, 등심, 안심, 스테이크, 한우",109000,-,http://kko.to/dOTnHdn7pg,-,-,"클래식하지만 소고기만한 선물은 없죠, 신선하고 푸짐한 한우로 마음을 표현해보세요 !","전문직, 사무직(경영관리직, 일반 사무직), 자영업, 전업주부, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 사업가, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",45,100,"생일, 이사/집들이, 입학/졸업, 퇴사/퇴직, 취업/이직, 전역, 병문안(아플 때), 기념일, 출산/육아","존경, 감사, 축하","여성, 남성",고기러버,"실용, 정성","가족, 스승, 지인"
02015,나한우야 1등급 갈비+등심 구이세트,농협안심한우,식품,"고기, 소고기, 한우세트, 명절세트, 등심, 안심, 스테이크, 한우",59900,-,http://kko.to/cndgaO8MCc,-,-,"인기 부위 갈비와 등심으로 구성된 1등급 품질의 한우, 오늘은 신선하고 클래식하게 마음을 표현해 보세요.","전문직, 사무직(경영관리직, 일반 사무직), 자영업, 전업주부, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 사업가",45,100,"생일, 이사/집들이, 입학/졸업, 퇴사/퇴직, 취업/이직, 전역, 병문안(아플 때), 기념일, 출산/육아","존경, 감사, 축하","여성, 남성",고기러버,"실용, 정성","가족, 스승, 지인"
02016,수비드 닭가슴살 블랙페퍼 10팩,하림,식품,"닭가슴살, 건강식품, 닭, 다이어트식품, 식사대용, 단백질",24000,https://harimmall.com/product/%ED%95%98%EB%A6%BC-%EB%83%89%EC%9E%A5-%EC%88%98%EB%B9%84%EB%93%9C-%EB%8B%AD%EA%B0%80%EC%8A%B4%EC%82%B4-%EB%B8%94%EB%9E%99%ED%8E%98%ED%8D%BC-100g-10%ED%8C%A9/751/category/170/display/1/,http://kko.to/VaxEPRxaot,https://link.coupang.com/a/T9xdw,https://search.shopping.naver.com/search/all?query=%ED%95%98%EB%A6%BC%20%EC%88%98%EB%B9%84%EB%93%9C%20%EB%8B%AD%EA%B0%80%EC%8A%B4%EC%82%B4%20%EB%B8%94%EB%9E%99%ED%8E%98%ED%8D%BC%2010%ED%8C%A9&prevQuery=1%EB%93%B1%EA%B8%89%20%EC%9D%BC%ED%92%88%EA%B5%AC%EC%9D%B4%EC%B1%84%EB%B0%98%201Kg%20%EB%86%8D%ED%98%91%EC%95%88%EC%8B%AC%ED%95%9C%EC%9A%B0,수비드된 부드러운 닭가슴살로 관리하는 소중한 사람에게 센스를 담은 마음을 전해주세요.,"전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",20,45,"생일, 이사/집들이, 전역","존경, 감사, 축하, 위로","여성, 남성",갓생러,실용,"가족, 친구, 연인, 지인"
02017,모닝케어 2입,동아제약,식품,"숙취, 술, 건강기능식품, 숙취해소음료, 숙취음료, 숙취해소",10000,https://dmall.co.kr/product/%EA%B9%A8%EC%A7%88%EB%93%AF%ED%95%9C-%EC%88%99%EC%B7%A8-%EB%AA%A8%EB%8B%9D%EC%BC%80%EC%96%B4h-100ml-1%EB%B3%91/128/category/51/display/1/,http://kko.to/UQVHreQrlP,https://link.coupang.com/a/T9xpX,https://search.shopping.naver.com/search/all?query=%EB%AA%A8%EB%8B%9D%EC%BC%80%EC%96%B4%202%EC%9E%85&prevQuery=%ED%95%98%EB%A6%BC%20%EC%88%98%EB%B9%84%EB%93%9C%20%EB%8B%AD%EA%B0%80%EC%8A%B4%EC%82%B4%20%EB%B8%94%EB%9E%99%ED%8E%98%ED%8D%BC%2010%ED%8C%A9,"애주가, 프로회식러를 위한 선물로는 숙취해소제가 최고죠? 상쾌한 아침을 선물해주세요.","사무직(경영관리직, 일반 사무직), 판매/서비스직, 자영업, 학생","마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생",20,45,"생일, 전역, 입학/졸업, 취업/이직",축하,"여성, 남성",애주가,실용,"친구, 가족, 연인, 직장 동료"
02018,멀티비타민 미네랄구미,센트룸,식품,"건강기능식품, 비타민, 피로회복, 미네랄, 멀티비타민, 다이어트, 젤리, 다이어트젤리, 비타민젤리, 젤리비타민",24000,-,http://kko.to/Y-qcH8RQUT,https://link.coupang.com/a/T9xP1,https://search.shopping.naver.com/search/all?query=%EC%84%BC%ED%8A%B8%EB%A3%B8%20%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC%20%EB%AF%B8%EB%84%A4%EB%9E%84%EA%B5%AC%EB%AF%B8&prevQuery=%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC%20%EB%AF%B8%EB%84%A4%EB%9E%84%EA%B5%AC%EB%AF%B8,영양제를 잘 챙겨먹지 않는 소중한 사람에게 건강과 맛을 동시에 잡은 젤리 영양제를 선물해주세요. ,"전문직, 사무직(경영관리직, 일반 사무직), 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",0,100,"생일, 이사/집들이, 입학/졸업, 퇴사/퇴직, 취업/이직, 전역, 병문안(아플 때), 기념일, 출산/육아","존경, 감사, 축하, 위로","여성, 남성",에너자이저,실용,"가족, 친구, 스승, 지인, 직장 동료"
02019,컨디션스틱 그린애플 10개입,HK이노엔,식품,"숙취, 술, 건강기능식품, 숙취해소음료, 숙취음료, 숙취해소",14900,-,http://kko.to/kJa3hJzcyW,https://link.coupang.com/a/T9xUe,https://search.shopping.naver.com/search/all?query=%EC%BB%A8%EB%94%94%EC%85%98%EC%8A%A4%ED%8B%B1%20%EA%B7%B8%EB%A6%B0%EC%95%A0%ED%94%8C%2010%EA%B0%9C%EC%9E%85&prevQuery=%EC%84%BC%ED%8A%B8%EB%A3%B8%20%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC%20%EB%AF%B8%EB%84%A4%EB%9E%84%EA%B5%AC%EB%AF%B8,"애주가, 프로회식러를 위한 선물로 딱인 숙취해소제 ! 맛있는 젤리맛으로 부담없이 선물해주세요.","사무직(경영관리직, 일반 사무직), 판매/서비스직, 자영업, 학생","마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생",20,45,"생일, 전역, 입학/졸업, 취업/이직",축하,"여성, 남성",애주가,실용,"친구, 가족, 연인, 직장 동료"
02020,블랙 초코 케이크,조선호텔델리,식품,"케이크, 생일선물, 생일케이크, 축하케이크, 초코케이크, 치즈케이크, 마스카포네치즈, 호텔케이크, 조선호텔케이크, 베이커리",39900,-,http://kko.to/THDzdRuZh2,-,https://search.shopping.naver.com/search/all?query=%EC%A1%B0%EC%84%A0%ED%98%B8%ED%85%94%EB%8D%B8%EB%A6%AC&prevQuery=%EC%BB%A8%EB%94%94%EC%85%98%EC%8A%A4%ED%8B%B1%20%EA%B7%B8%EB%A6%B0%EC%95%A0%ED%94%8C%2010%EA%B0%9C%EC%9E%85,똑같은 프랜차이즈 케이크 진부하시죠? 조선호텔델리에서 제작한 고급진 케이크를 선물해주세요.,"판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 기타","호텔리어, 승무원, 학원강사, 헤어 디자이너, 디자이너, 메이크업 아티스트, 네일 아티스트, 요리사, 셰프, 바리스타, 사업가, 초등학생, 중학생, 고등학생, 수험생, 대학생, 대학원생, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",0,100,"생일, 취업/이직, 입학/졸업, 전역","존경, 감사, 축하, 위로","여성, 남성",달달구리,"실용, 정성","가족, 친구, 스승, 지인, 직장 동료"
